VV_L,VH_L,projectedInc,name,type_1st_h,image_date_time_utc,sensor,count,inc_class,image_date,year,image_date_time_ksa
0.040369173586989326,0.009555898275232703,42.543794972543076,D75,alfaalfa,2015-01-10 15:31:00,S1A,5281,high,2015-01-10,2015,2015-01-10 18:31:00
0.02164265469262778,0.006523358409733843,41.85236060566675,A55,not classified,2015-01-10 15:31:00,S1A,3847,high,2015-01-10,2015,2015-01-10 18:31:00
0.02971555391563594,0.005604421767138306,42.717587841101185,D56,alfaalfa,2015-01-10 15:31:00,S1A,4141,high,2015-01-10,2015,2015-01-10 18:31:00
0.021889830898906705,0.0032491155092524582,42.65447140211046,D26,wheat,2015-01-10 15:31:00,S1A,4454,high,2015-01-10,2015,2015-01-10 18:31:00
0.02107167450971619,0.004316428265729278,42.46062142065398,D66,alfaalfa,2015-01-10 15:31:00,S1A,5413,high,2015-01-10,2015,2015-01-10 18:31:00
0.023632345582734245,0.00336265109084414,42.820233672720605,D27,wheat,2015-01-10 15:31:00,S1A,5451,high,2015-01-10,2015,2015-01-10 18:31:00
0.021530066017495172,0.0034325089380512373,42.79368422923777,D47,wheat,2015-01-10 15:31:00,S1A,5274,high,2015-01-10,2015,2015-01-10 18:31:00
0.02917885105819443,0.006726250923700668,42.62075926537156,D76,alfaalfa,2015-01-10 15:31:00,S1A,5302,high,2015-01-10,2015,2015-01-10 18:31:00
0.0435391554191931,0.007996865884581608,42.00834596548508,A93,wheat,2015-01-10 15:31:00,S1A,5360,high,2015-01-10,2015,2015-01-10 18:31:00
0.02101873107730773,0.003146737748257471,42.7569055382072,D28,wheat,2015-01-10 15:31:00,S1A,5444,high,2015-01-10,2015,2015-01-10 18:31:00
0.030589870420057053,0.006187748650330708,42.65985082304527,D57,alfaalfa,2015-01-10 15:31:00,S1A,5346,high,2015-01-10,2015,2015-01-10 18:31:00
0.02362066338823728,0.007317430186646147,41.81645942408377,A71,not classified,2015-01-10 15:31:00,S1A,3820,high,2015-01-10,2015,2015-01-10 18:31:00
0.04815460114521514,0.008608362063927654,42.068558358061324,A108,wheat,2015-01-10 15:31:00,S1A,5055,high,2015-01-10,2015,2015-01-10 18:31:00
0.032055883060963714,0.006062211661503233,42.39930102516309,D67,alfaalfa,2015-01-10 15:31:00,S1A,5365,high,2015-01-10,2015,2015-01-10 18:31:00
0.02103790502470912,0.00300383515101456,42.76689158069271,D29,wheat,2015-01-10 15:31:00,S1A,5428,high,2015-01-10,2015,2015-01-10 18:31:00
0.031965056768010584,0.006244523007935543,42.59654379748008,D48,alfaalfa,2015-01-10 15:31:00,S1A,5397,high,2015-01-10,2015,2015-01-10 18:31:00
0.04669707107082304,0.009799495633930485,42.02026396732553,A94,wheat,2015-01-10 15:31:00,S1A,4958,high,2015-01-10,2015,2015-01-10 18:31:00
0.030449716060665852,0.006236403628005433,42.57007602629587,D58,alfaalfa,2015-01-10 15:31:00,S1A,5286,high,2015-01-10,2015,2015-01-10 18:31:00
0.03180367065126784,0.008219499800992071,42.37831110421836,D68,alfaalfa,2015-01-10 15:31:00,S1A,4030,high,2015-01-10,2015,2015-01-10 18:31:00
0.04478178770613111,0.008186174900649733,42.25150305539129,A124,wheat,2015-01-10 15:31:00,S1A,5073,high,2015-01-10,2015,2015-01-10 18:31:00
0.027409129145397147,0.003964467889502142,42.739761838953385,D30,wheat,2015-01-10 15:31:00,S1A,5427,high,2015-01-10,2015,2015-01-10 18:31:00
0.02978861258174339,0.00596745439347375,42.70507922370148,D49,alfaalfa,2015-01-10 15:31:00,S1A,5333,high,2015-01-10,2015,2015-01-10 18:31:00
0.06178125820557678,0.014002807518325128,42.197522271714924,A125bis,barely,2015-01-10 15:31:00,S1A,4939,high,2015-01-10,2015,2015-01-10 18:31:00
0.033108172875269896,0.008701907887178308,42.434331232492994,D69,alfaalfa,2015-01-10 15:31:00,S1A,5355,high,2015-01-10,2015,2015-01-10 18:31:00
0.05209685694943093,0.00980974520123904,42.04886552364205,A118,wheat,2015-01-10 15:31:00,S1A,5118,high,2015-01-10,2015,2015-01-10 18:31:00
0.06169600012043787,0.014844070631067843,42.145415428429914,A125,barely,2015-01-10 15:31:00,S1A,4038,high,2015-01-10,2015,2015-01-10 18:31:00
0.044046442440677576,0.00377608915271773,42.294911873628386,D79,wheat,2015-01-10 15:31:00,S1A,5468,high,2015-01-10,2015,2015-01-10 18:31:00
0.04001978247457374,0.008054628295168134,42.65620326054442,D32,wheat,2015-01-10 15:31:00,S1A,6686,high,2015-01-10,2015,2015-01-10 18:31:00
0.029749848121820494,0.0036211929550228135,42.33940125656414,D70,wheat,2015-01-10 15:31:00,S1A,5332,high,2015-01-10,2015,2015-01-10 18:31:00
0.03363692097967898,0.008674929827258647,42.438086004091375,D59,alfaalfa,2015-01-10 15:31:00,S1A,2933,high,2015-01-10,2015,2015-01-10 18:31:00
0.03429776604644914,0.008492880904995184,42.847171804332305,D50,alfaalfa,2015-01-10 15:31:00,S1A,4201,high,2015-01-10,2015,2015-01-10 18:31:00
0.03658634623589389,0.00941126211318307,42.40566092219553,D51,alfaalfa,2015-01-10 15:31:00,S1A,5411,high,2015-01-10,2015,2015-01-10 18:31:00
0.04062913838116163,0.007880499979044485,42.227416348426985,D89,wheat,2015-01-10 15:31:00,S1A,5499,high,2015-01-10,2015,2015-01-10 18:31:00
0.03041206346599895,0.008832108820177815,42.06564190168051,A143,potato,2015-01-10 15:31:00,S1A,5177,high,2015-01-10,2015,2015-01-10 18:31:00
0.04546412639040974,0.008593606391899884,42.266570268044326,D80,wheat,2015-01-10 15:31:00,S1A,6678,high,2015-01-10,2015,2015-01-10 18:31:00
0.02790998109283938,0.008009863053104119,42.14665393890675,A144,potato,2015-01-10 15:31:00,S1A,4976,high,2015-01-10,2015,2015-01-10 18:31:00
0.025845190425018528,0.00782154613618163,42.091643359150886,D100,potato,2015-01-10 15:31:00,S1A,5229,high,2015-01-10,2015,2015-01-10 18:31:00
0.042689203619866646,0.00851201165678068,42.40192169268071,D71,wheat,2015-01-10 15:31:00,S1A,6599,high,2015-01-10,2015,2015-01-10 18:31:00
0.03488357623758284,0.008814732347053968,42.45559171421778,D43,alfaalfa,2015-01-10 15:31:00,S1A,4206,high,2015-01-10,2015,2015-01-10 18:31:00
0.03565837928634918,0.00867047703908589,42.466541916167664,D45,alfaalfa,2015-01-10 15:31:00,S1A,4175,high,2015-01-10,2015,2015-01-10 18:31:00
0.0402308017933736,0.005328151270402281,42.578468229397025,137E,wheat,2015-02-03 15:31:00,S1A,6783,high,2015-02-03,2015,2015-02-03 18:31:00
0.039768821542913266,0.005629457126964222,42.494380326704544,138,wheat,2015-02-03 15:31:00,S1A,7040,high,2015-02-03,2015,2015-02-03 18:31:00
0.0327886900397291,0.004663953466491352,42.61678754266212,115E,wheat,2015-02-03 15:31:00,S1A,7032,high,2015-02-03,2015,2015-02-03 18:31:00
0.03857997051935552,0.005683150231154727,42.54082438988533,127E,wheat,2015-02-03 15:31:00,S1A,6802,high,2015-02-03,2015,2015-02-03 18:31:00
0.043736325486027426,0.005656392540180854,42.508745983055796,139E,wheat,2015-02-03 15:31:00,S1A,6846,high,2015-02-03,2015,2015-02-03 18:31:00
0.049083444791472614,0.01079597871101027,42.721875,E57,barely,2015-02-03 15:31:00,S1A,6710,high,2015-02-03,2015,2015-02-03 18:31:00
0.034622207856015955,0.005046496887958587,42.60726314645806,116E,wheat,2015-02-03 15:31:00,S1A,6903,high,2015-02-03,2015,2015-02-03 18:31:00
0.04639981279736159,0.010007803277848363,42.686680002883506,E48,wheat,2015-02-03 15:31:00,S1A,5202,high,2015-02-03,2015,2015-02-03 18:31:00
0.04231619758121803,0.009836768128470414,43.06542728262929,E19,alfaalfa,2015-02-03 15:31:00,S1A,5279,high,2015-02-03,2015,2015-02-03 18:31:00
0.04565880509072809,0.006508589871275008,42.5386957359072,128E,wheat,2015-02-03 15:31:00,S1A,5517,high,2015-02-03,2015,2015-02-03 18:31:00
0.03427942718264874,0.0041951510175388665,42.47175161521895,140E,wheat,2015-02-03 15:31:00,S1A,6965,high,2015-02-03,2015,2015-02-03 18:31:00
0.04684746186315166,0.010753523840158472,42.66639218009479,E58,wheat,2015-02-03 15:31:00,S1A,5275,high,2015-02-03,2015,2015-02-03 18:31:00
0.03399408385222354,0.00500872182832252,42.651536692263115,117E,wheat,2015-02-03 15:31:00,S1A,6902,high,2015-02-03,2015,2015-02-03 18:31:00
0.03555482947984359,0.0046641476310217795,42.524746978302026,129E,wheat,2015-02-03 15:31:00,S1A,6867,high,2015-02-03,2015,2015-02-03 18:31:00
0.025995189146694117,0.004623060814769596,42.72135019992384,E49,wheat,2015-02-03 15:31:00,S1A,5252,high,2015-02-03,2015,2015-02-03 18:31:00
0.031623580905546594,0.0038621844376846575,42.97724164695447,E1,wheat,2015-02-03 15:31:00,S1A,6764,high,2015-02-03,2015,2015-02-03 18:31:00
0.042311727214824214,0.010079932006891432,42.63656425215942,E59,wheat,2015-02-03 15:31:00,S1A,6599,high,2015-02-03,2015,2015-02-03 18:31:00
0.036568862344093914,0.0051214373470314795,42.49265865737344,118E,wheat,2015-02-03 15:31:00,S1A,6815,high,2015-02-03,2015,2015-02-03 18:31:00
0.04472468127943065,0.010327499300066505,42.58283390410959,E50,wheat,2015-02-03 15:31:00,S1A,5110,high,2015-02-03,2015,2015-02-03 18:31:00
0.03285074913264,0.00400331353190278,43.00467414529915,C67,wheat,2015-02-03 15:31:00,S1A,5616,high,2015-02-03,2015,2015-02-03 18:31:00
0.0367868110332011,0.007264032750000289,42.45954137624203,142E,wheat,2015-02-03 15:31:00,S1A,6743,high,2015-02-03,2015,2015-02-03 18:31:00
0.027348031403817537,0.0031544016743754295,43.2014880952381,106C,wheat,2015-02-03 15:31:00,S1A,6825,high,2015-02-03,2015,2015-02-03 18:31:00
0.03078175933310507,0.005729417717650084,42.78643884731873,E41,alfaalfa,2015-02-03 15:31:00,S1A,5613,high,2015-02-03,2015,2015-02-03 18:31:00
0.030807164672074044,0.0037777554457354696,43.227382848043675,C61,wheat,2015-02-03 15:31:00,S1A,5495,high,2015-02-03,2015,2015-02-03 18:31:00
0.04765924496702069,0.007396724151700998,42.63592066601371,E51,wheat,2015-02-03 15:31:00,S1A,5105,high,2015-02-03,2015,2015-02-03 18:31:00
0.04048427713712288,0.00538272877148637,42.45880453815847,131E,wheat,2015-02-03 15:31:00,S1A,6853,high,2015-02-03,2015,2015-02-03 18:31:00
0.03172110644253817,0.003485104531952829,42.79982836174243,E22,wheat,2015-02-03 15:31:00,S1A,5280,high,2015-02-03,2015,2015-02-03 18:31:00
0.02838506554515022,0.006592729704740619,43.16808163414992,C55,wheat,2015-02-03 15:31:00,S1A,6817,high,2015-02-03,2015,2015-02-03 18:31:00
0.03757184893426929,0.005186183478242607,42.4985672416368,120E,wheat,2015-02-03 15:31:00,S1A,6696,high,2015-02-03,2015,2015-02-03 18:31:00
0.034376572354711296,0.0035123520219570476,43.28327616103739,104C,wheat,2015-02-03 15:31:00,S1A,6632,high,2015-02-03,2015,2015-02-03 18:31:00
0.048778544403159915,0.008489818864595839,43.115653175225404,C60,wheat,2015-02-03 15:31:00,S1A,5102,high,2015-02-03,2015,2015-02-03 18:31:00
0.03687004462413111,0.0036792959942913697,42.80690016778524,E23,wheat,2015-02-03 15:31:00,S1A,5215,high,2015-02-03,2015,2015-02-03 18:31:00
0.028269593376750165,0.005826565427541953,43.32768655565834,C49,wheat,2015-02-03 15:31:00,S1A,6486,high,2015-02-03,2015,2015-02-03 18:31:00
0.03723003088244815,0.004386668077528787,42.77645018307959,E33,wheat,2015-02-03 15:31:00,S1A,5189,high,2015-02-03,2015,2015-02-03 18:31:00
0.029703886612601902,0.004961528861765182,43.26975406362186,103C,wheat,2015-02-03 15:31:00,S1A,5014,high,2015-02-03,2015,2015-02-03 18:31:00
0.03868023655723361,0.007192686322171434,43.19041458143767,C59,alfaalfa,2015-02-03 15:31:00,S1A,6594,high,2015-02-03,2015,2015-02-03 18:31:00
0.03510370004844556,0.004489057450865824,43.22986933881139,C43,wheat,2015-02-03 15:31:00,S1A,5233,high,2015-02-03,2015,2015-02-03 18:31:00
0.031102194497548436,0.003561855431935514,42.65887156422981,E24,wheat,2015-02-03 15:31:00,S1A,5239,high,2015-02-03,2015,2015-02-03 18:31:00
0.04557766455678051,0.008466741729361375,43.11287271501349,C48,wheat,2015-02-03 15:31:00,S1A,6674,high,2015-02-03,2015,2015-02-03 18:31:00
0.027589795331469092,0.003218416692808039,43.3542644682161,102C,wheat,2015-02-03 15:31:00,S1A,6497,high,2015-02-03,2015,2015-02-03 18:31:00
0.03826300229040708,0.006817777673681299,42.45738939879565,E63,alfaalfa,2015-02-03 15:31:00,S1A,5148,high,2015-02-03,2015,2015-02-03 18:31:00
0.026923669916709015,0.0027636827719996343,43.31912470611285,101C,wheat,2015-02-03 15:31:00,S1A,5104,high,2015-02-03,2015,2015-02-03 18:31:00
0.04249603839914235,0.007526234873607726,43.105115565580135,C58,alfaalfa,2015-02-03 15:31:00,S1A,5154,high,2015-02-03,2015,2015-02-03 18:31:00
0.029690723059865795,0.006235954991582264,42.75646986735871,E25,wheat,2015-02-03 15:31:00,S1A,5202,high,2015-02-03,2015,2015-02-03 18:31:00
0.034386135114670195,0.00909294708044607,43.05023998867614,C47,alfaalfa,2015-02-03 15:31:00,S1A,4857,high,2015-02-03,2015,2015-02-03 18:31:00
0.035911478022093414,0.006622392827281571,42.45392305107527,E70,alfaalfa,2015-02-03 15:31:00,S1A,5208,high,2015-02-03,2015,2015-02-03 18:31:00
0.03243002885972168,0.003086734161436349,43.33882347216816,100C,wheat,2015-02-03 15:31:00,S1A,5138,high,2015-02-03,2015,2015-02-03 18:31:00
0.04347088260737728,0.0073208273273624785,43.2283295281583,C36,alfaalfa,2015-02-03 15:31:00,S1A,6570,high,2015-02-03,2015,2015-02-03 18:31:00
0.03425031203126518,0.00900618445303391,43.03435313835989,C51,alfaalfa,2015-02-03 15:31:00,S1A,5146,high,2015-02-03,2015,2015-02-03 18:31:00
0.029388989757923294,0.005782692597235003,42.33641914516447,E68,alfaalfa,2015-02-03 15:31:00,S1A,5077,high,2015-02-03,2015,2015-02-03 18:31:00
0.03251938060403008,0.007355463077237695,42.7248843038951,E17,wheat,2015-02-03 15:31:00,S1A,5186,high,2015-02-03,2015,2015-02-03 18:31:00
0.03252318063607123,0.00875228802315289,42.851188239126074,C56,alfaalfa,2015-02-03 15:31:00,S1A,4989,high,2015-02-03,2015,2015-02-03 18:31:00
0.04523410059938639,0.008353589358867123,43.4681437879461,C99,alfaalfa,2015-02-03 15:31:00,S1A,6753,high,2015-02-03,2015,2015-02-03 18:31:00
0.03265057734407966,0.00652844674925902,42.671416515190856,E27,wheat,2015-02-03 15:31:00,S1A,3851,high,2015-02-03,2015,2015-02-03 18:31:00
0.03359763895305055,0.009807701688914573,43.12296906733323,C50,alfaalfa,2015-02-03 15:31:00,S1A,6401,high,2015-02-03,2015,2015-02-03 18:31:00
0.03149359828158057,0.0074566603043183625,42.74686177715092,E18,wheat,2015-02-03 15:31:00,S1A,3545,high,2015-02-03,2015,2015-02-03 18:31:00
0.029895058513557823,0.0070463310814500475,42.570292133733055,E66,wheat,2015-02-03 15:31:00,S1A,3836,high,2015-02-03,2015,2015-02-03 18:31:00
0.03394174397482119,0.009150214755187396,42.84493268511593,C75,alfaalfa,2015-02-03 15:31:00,S1A,6685,high,2015-02-03,2015,2015-02-03 18:31:00
0.036005933102298715,0.009405830678990477,42.49663092661814,E74,wheat,2015-02-03 15:31:00,S1A,5083,high,2015-02-03,2015,2015-02-03 18:31:00
0.04909560259650735,0.008159028218724274,43.50362969615327,C119,alfaalfa,2015-02-03 15:31:00,S1A,6681,high,2015-02-03,2015,2015-02-03 18:31:00
0.03407521982791823,0.007630198250549348,42.66647071224702,E65,wheat,2015-02-03 15:31:00,S1A,3854,high,2015-02-03,2015,2015-02-03 18:31:00
0.04118292896723488,0.007648867910964263,43.28120905091726,C97,alfaalfa,2015-02-03 15:31:00,S1A,5342,high,2015-02-03,2015,2015-02-03 18:31:00
0.031480488647618855,0.009191876765518879,42.81319534282018,E73,wheat,2015-02-03 15:31:00,S1A,3865,high,2015-02-03,2015,2015-02-03 18:31:00
0.04813872165557852,0.0083771466990863,43.08598750380981,C118,alfaalfa,2015-02-03 15:31:00,S1A,6562,high,2015-02-03,2015,2015-02-03 18:31:00
0.044989556529726894,0.010665869319961968,43.2603453196347,C32,wheat,2015-02-03 15:31:00,S1A,5037,high,2015-02-03,2015,2015-02-03 18:31:00
0.03564901754362426,0.008698355812319829,42.48912536800785,E72,wheat,2015-02-03 15:31:00,S1A,5095,high,2015-02-03,2015,2015-02-03 18:31:00
0.0327247791123749,0.005634684157863151,43.26858280698495,C95,alfaalfa,2015-02-03 15:31:00,S1A,5383,high,2015-02-03,2015,2015-02-03 18:31:00
0.042626419512538524,0.009710405587746154,43.07716920760399,C91,wheat,2015-02-03 15:31:00,S1A,5313,high,2015-02-03,2015,2015-02-03 18:31:00
0.03770788168240386,0.007328093277173608,43.003797004913075,C94,alfaalfa,2015-02-03 15:31:00,S1A,5292,high,2015-02-03,2015,2015-02-03 18:31:00
0.03068931582582937,0.0053793771353924024,42.67204663593566,C25,alfaalfa,2015-02-03 15:31:00,S1A,5098,high,2015-02-03,2015,2015-02-03 18:31:00
0.03794643956144258,0.006768591116860275,43.107408619352334,C115,alfaalfa,2015-02-03 15:31:00,S1A,5157,high,2015-02-03,2015,2015-02-03 18:31:00
0.033339210438504116,0.006180709256427701,43.15338027844366,C93,alfaalfa,2015-02-03 15:31:00,S1A,5423,high,2015-02-03,2015,2015-02-03 18:31:00
0.03342559500815033,0.006559019475244889,42.79289073104518,C24,alfaalfa,2015-02-03 15:31:00,S1A,5157,high,2015-02-03,2015,2015-02-03 18:31:00
0.03564512538516734,0.009462644606441882,42.5541542601924,C2,wheat,2015-02-03 15:31:00,S1A,6549,high,2015-02-03,2015,2015-02-03 18:31:00
0.035659355264823014,0.006390305816150102,42.91547741022639,C114,alfaalfa,2015-02-03 15:31:00,S1A,5124,high,2015-02-03,2015,2015-02-03 18:31:00
0.02645669556228889,0.005409203655914357,43.21413450860633,C92,alfaalfa,2015-02-03 15:31:00,S1A,5403,high,2015-02-03,2015,2015-02-03 18:31:00
0.05005041459261935,0.009259623544467778,42.01560867293626,A21,wheat,2015-02-03 15:31:00,S1A,3828,high,2015-02-03,2015,2015-02-03 18:31:00
0.03682072733883,0.006500838580855027,42.230908880101545,A15,wheat,2015-02-03 15:31:00,S1A,5121,high,2015-02-03,2015,2015-02-03 18:31:00
0.017972249103837223,0.0022924016141645264,42.78686770893096,C20,wheat,2015-02-03 15:31:00,S1A,5229,high,2015-02-03,2015,2015-02-03 18:31:00
0.04062026022917701,0.011228174628188618,42.12797914597815,A19,wheat,2015-02-03 15:31:00,S1A,5035,high,2015-02-03,2015,2015-02-03 18:31:00
0.027259998600478938,0.0040243240718617485,41.944381593143135,A26,wheat,2015-02-03 15:31:00,S1A,4171,high,2015-02-03,2015,2015-02-03 18:31:00
0.02203466768645211,0.003921358083157807,42.71267946617846,C15,wheat,2015-02-03 15:31:00,S1A,5189,high,2015-02-03,2015,2015-02-03 18:31:00
0.04701434664598682,0.011711944485413284,42.91842465587437,C4,wheat,2015-02-03 15:31:00,S1A,5158,high,2015-02-03,2015,2015-02-03 18:31:00
0.03328779259631549,0.010128494440336774,41.95182657567242,A32,barely,2015-02-03 15:31:00,S1A,4982,high,2015-02-03,2015,2015-02-03 18:31:00
0.03523998971311202,0.009795369568818844,42.12527295225155,A39,barely,2015-02-03 15:31:00,S1A,5152,high,2015-02-03,2015,2015-02-03 18:31:00
0.03431108464735812,0.010750105859212163,41.75280267389233,A138,wheat,2015-02-03 15:31:00,S1A,4198,high,2015-02-03,2015,2015-02-03 18:31:00
0.04842987605179441,0.008782062836873397,42.06930863325402,A57,alfaalfa,2015-02-03 15:31:00,S1A,6724,high,2015-02-03,2015,2015-02-03 18:31:00
0.035925621178054166,0.011060142103148736,41.814711689172896,A139,wheat,2015-02-03 15:31:00,S1A,4147,high,2015-02-03,2015,2015-02-03 18:31:00
0.03974411504097954,0.007252626367676157,42.81339612201693,B14,alfaalfa,2015-02-03 15:31:00,S1A,5196,high,2015-02-03,2015,2015-02-03 18:31:00
0.03550315314017878,0.010998046532105864,41.778891619850185,A140,wheat,2015-02-03 15:31:00,S1A,5340,high,2015-02-03,2015,2015-02-03 18:31:00
0.036244886065893836,0.011497477712528452,41.73998978075065,A141,wheat,2015-02-03 15:31:00,S1A,5382,high,2015-02-03,2015,2015-02-03 18:31:00
0.046198514539664344,0.009918252198104185,41.78647877821393,A37,alfaalfa,2015-02-03 15:31:00,S1A,4076,high,2015-02-03,2015,2015-02-03 18:31:00
0.02743463368486919,0.004996597191911802,42.114467626425025,A82,alfaalfa,2015-02-03 15:31:00,S1A,6842,high,2015-02-03,2015,2015-02-03 18:31:00
0.05071911593621062,0.009674364162940149,42.41971117779445,D74,alfaalfa,2015-02-03 15:31:00,S1A,6665,high,2015-02-03,2015,2015-02-03 18:31:00
0.033389862223162745,0.007090703114640767,42.25934971383462,A98,wheat,2015-02-03 15:31:00,S1A,5067,high,2015-02-03,2015,2015-02-03 18:31:00
0.06718523676851534,0.00984481235416447,41.69629627188357,A54,potato,2015-02-03 15:31:00,S1A,4741,high,2015-02-03,2015,2015-02-03 18:31:00
0.050087261199951175,0.0063459272737856265,41.76795428240741,A47,potato,2015-02-03 15:31:00,S1A,4320,high,2015-02-03,2015,2015-02-03 18:31:00
0.044353927737196076,0.007828533850326868,42.73089943428021,D65,alfaalfa,2015-02-03 15:31:00,S1A,4154,high,2015-02-03,2015,2015-02-03 18:31:00
0.04493435705968371,0.00840060760950551,42.896140236857306,D20,wheat,2015-02-03 15:31:00,S1A,5193,high,2015-02-03,2015,2015-02-03 18:31:00
0.04071781572358699,0.007471785167794773,42.88560758797654,D25,wheat,2015-02-03 15:31:00,S1A,5456,high,2015-02-03,2015,2015-02-03 18:31:00
0.05869588269958554,0.012577528947246067,42.5619804458719,D75,alfaalfa,2015-02-03 15:31:00,S1A,5293,high,2015-02-03,2015,2015-02-03 18:31:00
0.06805613141559325,0.009885386416786596,41.8735018238666,A55,not classified,2015-02-03 15:31:00,S1A,3838,high,2015-02-03,2015,2015-02-03 18:31:00
0.04556666362716491,0.00793154153479151,42.73600903614458,D56,alfaalfa,2015-02-03 15:31:00,S1A,4150,high,2015-02-03,2015,2015-02-03 18:31:00
0.044034580881667534,0.00746829613862087,42.62198896893291,D26,wheat,2015-02-03 15:31:00,S1A,4442,high,2015-02-03,2015,2015-02-03 18:31:00
0.040302205275571074,0.00796730000538818,42.45184051564525,D66,alfaalfa,2015-02-03 15:31:00,S1A,5401,high,2015-02-03,2015,2015-02-03 18:31:00
0.040426133554193035,0.007086717979642497,42.8186169968813,D27,wheat,2015-02-03 15:31:00,S1A,5451,high,2015-02-03,2015,2015-02-03 18:31:00
0.03460534485739825,0.0071587191327268755,42.80324074074074,D47,wheat,2015-02-03 15:31:00,S1A,5292,high,2015-02-03,2015,2015-02-03 18:31:00
0.05099435932180348,0.008683347693007317,42.61269978248534,D76,alfaalfa,2015-02-03 15:31:00,S1A,5287,high,2015-02-03,2015,2015-02-03 18:31:00
0.04001041270487555,0.010422410218209067,42.0079833208746,A93,wheat,2015-02-03 15:31:00,S1A,5351,high,2015-02-03,2015,2015-02-03 18:31:00
0.036977621439868893,0.007580026711699033,42.73067163496708,D28,wheat,2015-02-03 15:31:00,S1A,5468,high,2015-02-03,2015,2015-02-03 18:31:00
0.04222809513007651,0.007870883319455674,42.68263732658418,D57,alfaalfa,2015-02-03 15:31:00,S1A,5334,high,2015-02-03,2015,2015-02-03 18:31:00
0.06854510338740773,0.01054261939493547,41.825307309517534,A71,not classified,2015-02-03 15:31:00,S1A,3793,high,2015-02-03,2015,2015-02-03 18:31:00
0.042739725954448,0.010987040685940754,42.0604674796748,A108,wheat,2015-02-03 15:31:00,S1A,5043,high,2015-02-03,2015,2015-02-03 18:31:00
0.041842014136922116,0.008187759721161248,42.41178974622131,D67,alfaalfa,2015-02-03 15:31:00,S1A,5359,high,2015-02-03,2015,2015-02-03 18:31:00
0.03765597509331919,0.00722010306831998,42.77047673019985,D29,wheat,2015-02-03 15:31:00,S1A,5404,high,2015-02-03,2015,2015-02-03 18:31:00
0.04354009460052519,0.008570261098990976,42.5929143454039,D48,alfaalfa,2015-02-03 15:31:00,S1A,5385,high,2015-02-03,2015,2015-02-03 18:31:00
0.04019804478362847,0.011817730386420656,42.022779257993164,A94,wheat,2015-02-03 15:31:00,S1A,4973,high,2015-02-03,2015,2015-02-03 18:31:00
0.0427725815611553,0.00835186130934142,42.57275206922498,D58,alfaalfa,2015-02-03 15:31:00,S1A,5316,high,2015-02-03,2015,2015-02-03 18:31:00
0.052714103149716966,0.01062471186256882,42.37363135856079,D68,alfaalfa,2015-02-03 15:31:00,S1A,4030,high,2015-02-03,2015,2015-02-03 18:31:00
0.03519026796423477,0.010267741970807709,42.264464162220904,A124,wheat,2015-02-03 15:31:00,S1A,5061,high,2015-02-03,2015,2015-02-03 18:31:00
0.04863956835973429,0.009391296251983306,42.74424841335541,D30,wheat,2015-02-03 15:31:00,S1A,5436,high,2015-02-03,2015,2015-02-03 18:31:00
0.04197069665192213,0.008341656900429555,42.70635694810079,D49,alfaalfa,2015-02-03 15:31:00,S1A,5318,high,2015-02-03,2015,2015-02-03 18:31:00
0.025341277558088494,0.007120138613948344,42.22065733629749,A125bis,barely,2015-02-03 15:31:00,S1A,4948,high,2015-02-03,2015,2015-02-03 18:31:00
0.050667791168230045,0.010126192158296445,42.435070029979386,D69,alfaalfa,2015-02-03 15:31:00,S1A,5337,high,2015-02-03,2015,2015-02-03 18:31:00
0.03670713064840695,0.010886482246227396,42.04166055718475,A118,wheat,2015-02-03 15:31:00,S1A,5115,high,2015-02-03,2015,2015-02-03 18:31:00
0.026308637034136013,0.007680594611821836,42.1390497590808,A125,barely,2015-02-03 15:31:00,S1A,4047,high,2015-02-03,2015,2015-02-03 18:31:00
0.02244719873287847,0.0034585024360066856,42.29490723816487,D79,wheat,2015-02-03 15:31:00,S1A,5471,high,2015-02-03,2015,2015-02-03 18:31:00
0.027084096806257257,0.007769001362600261,42.6442163620018,D32,wheat,2015-02-03 15:31:00,S1A,6674,high,2015-02-03,2015,2015-02-03 18:31:00
0.03479108293479848,0.0079332519246039,42.33373247663551,D70,wheat,2015-02-03 15:31:00,S1A,5350,high,2015-02-03,2015,2015-02-03 18:31:00
0.05287276194794661,0.010033721330402104,42.49429320257017,D59,alfaalfa,2015-02-03 15:31:00,S1A,2957,high,2015-02-03,2015,2015-02-03 18:31:00
0.05640422153450069,0.01135582680733032,42.849544379937754,D50,alfaalfa,2015-02-03 15:31:00,S1A,4177,high,2015-02-03,2015,2015-02-03 18:31:00
0.051676910576202724,0.010195244557129541,42.401017468871956,D51,alfaalfa,2015-02-03 15:31:00,S1A,5381,high,2015-02-03,2015,2015-02-03 18:31:00
0.03234369663592896,0.00909301396493269,42.2396914845173,D89,wheat,2015-02-03 15:31:00,S1A,5490,high,2015-02-03,2015,2015-02-03 18:31:00
0.06701650686093871,0.009002027075081671,42.05664214022498,A143,potato,2015-02-03 15:31:00,S1A,5156,high,2015-02-03,2015,2015-02-03 18:31:00
0.02636602791388439,0.007744847813371645,42.25932238116525,D80,wheat,2015-02-03 15:31:00,S1A,6711,high,2015-02-03,2015,2015-02-03 18:31:00
0.06884706463297657,0.008919348431712014,42.152141811389335,A144,potato,2015-02-03 15:31:00,S1A,4952,high,2015-02-03,2015,2015-02-03 18:31:00
